_id,entry_id,object_id,name,description,type,project_stage,year_implemented,partners,idea_description,collector,source,photos,need_volunteers,need_funding,need_site_access,need_design,need_materials,need_volunteers_2,need_funding_2,need_materials_2,need_tools2,address,location,municipality,latitude,longitude
104,555e09982357f00300342359,555e09982357f00300342358,Ivory Avenue & Evergreen Road flower garden,WPC community flower garden planted by volunteers and tended to by neighbors,Flower-Garden,A-project-that-has-been-implemented-,2000,,,Western Pennsylvania Conservancy,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-5-21-custom-location-z010dyc.JPG | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-5-21-custom-location-yy00d4j.JPG,f,f,f,f,f,f,f,f,f,Custom location,Pgh---Northside,,40.4959787112041,-80.0080673396587
105,555e0a682357f0030034235d,555e0a682357f0030034235c,Route 65 & Brighton Heights Boulevard flower garden,WPC community flower garden planted by volunteers and tended to by neighbors,Flower-Garden,A-project-that-has-been-implemented-,1988,Brighton Heights Citizens Federation,,Western Pennsylvania Conservancy,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-5-21-near-arterial-7w30dwg.JPG | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-5-21-near-arterial-7w20du3.JPG,f,f,f,f,f,f,f,f,f,Near Arterial,Pgh---Northside,,40.4788655700586,-80.042691975832
106,555e0bd5974f4b0300f20b02,555e0bd5974f4b0300f20b01,McIntyre Road & McKnight Road flower garden,WPC community flower garden planted by volunteers and tended to by neighbors,Flower-Garden,A-project-that-has-been-implemented-,1996,"McIntyre Garden Club, Ross Township, North Hills 7th Grade Earth Team, Eisler Landscapes",,Western Pennsylvania Conservancy,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-5-21-near-mcintyre-rd-qv00jq0.jpg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-5-21-near-mcintyre-rd-qw10jo8.jpg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-5-21-near-mcintyre-rd-qx20jtn.jpg,f,f,f,f,f,f,f,f,f,Near McIntyre Rd,Municipality,Ross,40.5501534225964,-80.018911510706
107,555e110e2357f0030034235f,555e110e2357f0030034235e,11th Street & East Carson Street community garden,WPC community garden planted by volunteers and tended to by neighbors,,A-project-that-is-in-progress-,,"South Side Community Council, Lamar Advertising",,Western Pennsylvania Conservancy,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-5-21-near-61-s-11th-st-er40dbn.jpg,f,f,f,f,f,f,f,f,f,Near 61 S 11th St,,,40.4289108165528,-79.9873714148998
108,555e1e132357f0030034236f,555e1e132357f0030034236e,Esser Plaza flower gardens - 11th Street & E. Carson Street,WPC community flower garden planted by volunteers and tended to by neighbors,Park--Parklet,A-project-that-has-been-implemented-,1999,"City of Pittsburgh, Cindy Esser's Floral Shop",,Western Pennsylvania Conservancy,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-5-21-near-63-s-12th-st-o850de3.jpg,f,f,f,f,f,f,f,f,f,Near 63 S 12th St,Pgh---South--Hilltop,,40.4285902645745,-79.9862100183964
109,555e1ec7974f4b0300f20b1a,555e1ec7974f4b0300f20b19,30th Street & Brereton Street flower garden,WPC community flower garden planted by volunteers and tended to by neighbors,Flower-Garden,A-project-that-has-been-implemented-,1992,"City of Pittsburgh, Polish Hill Civic Association",,Western Pennsylvania Conservancy,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-5-21-near-brereton-st-g230jcn.jpg,f,f,f,f,f,f,f,f,f,Near Brereton St,Pgh---Central,,40.4564215484343,-79.970198571682
110,555e1fbf974f4b0300f20b20,555e1fbf974f4b0300f20b1f,1810 Mount Royal Boulevard - Shaler Intermediate School flower garden,WPC community flower garden planted by students and volunteers,Flower-Garden,A-project-that-has-been-implemented-,2000,Shaler Intermediate faculty and students,,Western Pennsylvania Conservancy,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-5-21-near-1808-mt-royal-blvd-nf50jmx.JPG | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-5-21-near-1808-mt-royal-blvd-nf40j2u.jpg,f,f,f,f,f,f,f,f,f,Near 1808 Mt Royal Blvd,Municipality,Shaler,40.527044152928,-79.9635976552963
111,555f7991e3fa750300b61822,0174K00130000000,Junior Green Corps Urban Garden,,,A-project-that-is-in-progress-,,,,"Operation Better Block, Inc.",mobile,,f,f,f,f,f,f,f,f,f,Unknown Location,,,40.4567647499103,-79.8923848779377
112,559180baedf28303003a5145,0174K00130000000,Operation Better Block Junior Green Corp Garden ,"This is an educational resource and training area for Operation Better Block's Junior Green Corp. Workshops are held through out the spring, summer and fall around food, planting, production and harvesting. ",Food-Garden,A-project-that-has-been-implemented-,2015,"Operation Better Block, FedEx Ground",,James,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-6-29-unknown-location-1mh0je2.jpg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-6-29-unknown-location-1lg0j97.jpg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-6-29-unknown-location-1mi0j0i.jpg,f,f,f,f,f,f,f,f,f,Unknown Location,Pgh---East-End,,40.4567647499103,-79.8923848779377
113,555f7fe4e3fa750300b61824,0083L00005000000,Borland Green,"In 2011, with community input from nearby East Liberty residents and from the Borland Cooperative, the site transformed into a permaculture garden and community space through the collaboration of Borland Co-Housers, East Liberty Development, Inc., Pashtek Associates, Pittsburgh Permaculture and SEEDS. This space is now completely managed by local residents. GTECH is excited to see how it continues to flourish in the future. This project is a wonderful example of how temporary strategies can activate further community involvement in improving the condition of vacant land.",Food-Garden,A-project-that-has-been-implemented-,2011,"Borland Co-Housers, East Liberty Development Inc., Pashtek Associates, Pittsburgh Permaculture, and SEEDS",,GTECH Strategies,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-5-22-531-n-beatty-st-pittsburgh-gr202w2.jpg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-5-22-531-n-beatty-st-pittsburgh-gm002t8.png | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-5-22-531-n-beatty-st-pittsburgh-gq102zi.jpg,f,f,f,f,f,f,f,f,f,531 N BEATTY ST PITTSBURGH,Pgh---East-End,,40.4672991505171,-79.9238830941132
114,555f7fe5e3fa750300b61826,0083L00006000000,Borland Green,"In 2011, with community input from nearby East Liberty residents and from the Borland Cooperative, the site transformed into a permaculture garden and community space through the collaboration of Borland Co-Housers, East Liberty Development, Inc., Pashtek Associates, Pittsburgh Permaculture and SEEDS. This space is now completely managed by local residents. GTECH is excited to see how it continues to flourish in the future. This project is a wonderful example of how temporary strategies can activate further community involvement in improving the condition of vacant land.",Food-Garden,A-project-that-has-been-implemented-,2011,"Borland Co-Housers, East Liberty Development Inc., Pashtek Associates, Pittsburgh Permaculture, and SEEDS",,GTECH Strategies,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-5-22-529-n-beatty-st-pittsburgh-pa4024r.jpg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-5-22-529-n-beatty-st-pittsburgh-pa302uv.png | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-5-22-529-n-beatty-st-pittsburgh-pa502hu.jpg,f,f,f,f,f,f,f,f,f,529 N BEATTY ST PITTSBURGH,Pgh---East-End,,40.4672572702395,-79.9239077741518
115,555f7fe5e3fa750300b61828,0083L00008000000,Borland Green,"In 2011, with community input from nearby East Liberty residents and from the Borland Cooperative, the site transformed into a permaculture garden and community space through the collaboration of Borland Co-Housers, East Liberty Development, Inc., Pashtek Associates, Pittsburgh Permaculture and SEEDS. This space is now completely managed by local residents. GTECH is excited to see how it continues to flourish in the future. This project is a wonderful example of how temporary strategies can activate further community involvement in improving the condition of vacant land.",Food-Garden,A-project-that-has-been-implemented-,2011,"Borland Co-Housers, East Liberty Development Inc., Pashtek Associates, Pittsburgh Permaculture, and SEEDS",,GTECH Strategies,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-5-22-525-n-beatty-st-pittsburgh-wq802bt.jpg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-5-22-525-n-beatty-st-pittsburgh-wq7021r.jpg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-5-22-525-n-beatty-st-pittsburgh-wq6024i.png,f,f,f,f,f,f,f,f,f,525 N BEATTY ST PITTSBURGH,Pgh---East-End,,40.4671609128241,-79.9239669934178
116,555f7fe5e3fa750300b6182a,0083G00037000000,Borland Green,"In 2011, with community input from nearby East Liberty residents and from the Borland Cooperative, the site transformed into a permaculture garden and community space through the collaboration of Borland Co-Housers, East Liberty Development, Inc., Pashtek Associates, Pittsburgh Permaculture and SEEDS. This space is now completely managed by local residents. GTECH is excited to see how it continues to flourish in the future. This project is a wonderful example of how temporary strategies can activate further community involvement in improving the condition of vacant land.",Food-Garden,A-project-that-has-been-implemented-,2011,"Borland Co-Housers, East Liberty Development Inc., Pashtek Associates, Pittsburgh Permaculture, and SEEDS",,GTECH Strategies,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-5-22-533-n-beatty-st-pittsburgh-xob022f.jpg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-5-22-533-n-beatty-st-pittsburgh-xoa0269.jpg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-5-22-533-n-beatty-st-pittsburgh-xn902cb.png,f,f,f,f,f,f,f,f,f,533 N BEATTY ST PITTSBURGH,Pgh---East-End,,40.4673455931185,-79.9238567703659
117,555f7fe533d6c00300e1477e,0083L00007000000,Borland Green,"In 2011, with community input from nearby East Liberty residents and from the Borland Cooperative, the site transformed into a permaculture garden and community space through the collaboration of Borland Co-Housers, East Liberty Development, Inc., Pashtek Associates, Pittsburgh Permaculture and SEEDS. This space is now completely managed by local residents. GTECH is excited to see how it continues to flourish in the future. This project is a wonderful example of how temporary strategies can activate further community involvement in improving the condition of vacant land.",Food-Garden,A-project-that-has-been-implemented-,2011,"Borland Co-Housers, East Liberty Development Inc., Pashtek Associates, Pittsburgh Permaculture, and SEEDS",,GTECH Strategies,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-5-22-527-n-beatty-st-pittsburgh-0w00xw5.png | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-5-22-527-n-beatty-st-pittsburgh-0x10xxz.jpg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-5-22-527-n-beatty-st-pittsburgh-0x20xe7.jpg,f,f,f,f,f,f,f,f,f,527 N BEATTY ST PITTSBURGH,Pgh---East-End,,40.4672129602996,-79.9239354860835
118,5564a0d620404803003bc9a4,0050K00312000000,Metal Petals,,Green--Screen--Infill,A-project-that-has-been-implemented-,2009,Designed and built by volunteers from the ecoDesigners Guild and Summit Academy.,,LJ ,mobile,,f,f,f,f,f,f,f,f,f,4903  PENN AVE PITTSBURGH,Pgh---East-End,,40.4654976671564,-79.9449894885173
119,5564b44520404803003bc9db,0050K00312000000,Metal Petals,,Green--Screen--Infill,A-project-that-has-been-implemented-,2009,Designed and built by volunteers from the ecoDesigners Guild and Summit Academy.,,Lots to Love,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-5-26-4903--penn-ave-pittsburgh-522g0kuh.png | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-5-26-4903--penn-ave-pittsburgh-512e0khv.png | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-5-26-4903--penn-ave-pittsburgh-522f0kcr.png,f,f,f,f,f,f,f,f,f,4903  PENN AVE PITTSBURGH,Pgh---East-End,,40.4654976671564,-79.9449894885173
120,5564b0cedff26d0300b9c50c,0050K00347000000,Eco Equation ,,Green--Screen--Infill,A-project-that-has-been-implemented-,2011,"Co-designed between ecoDesigners Guild and Dave Edwards, built by Dave Edwards. ",,Lots to Love,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-5-26-5111--penn-ave-pittsburgh-gz40t3m.png | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-5-26-5111--penn-ave-pittsburgh-gy30tfo.png | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-5-26-5111--penn-ave-pittsburgh-gz50tjy.png,f,f,f,f,f,f,f,f,f,5111  PENN AVE PITTSBURGH,Pgh---East-End,,40.4651350442631,-79.9423871563403
121,5564b33520404803003bc9d5,0050K00343000000,Flux Bench,,Green--Screen--Infill,A-project-that-has-been-implemented-,2012,Designed and built by volunteers from the ecoDesigners Guild.,,Lots to Love,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-5-26-unknown-location-ve2b0ks6.png | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-5-26-unknown-location-ve2c0kp0.png | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-5-26-unknown-location-ve2d0k0d.png,f,f,f,f,f,f,f,f,f,Unknown Location,Pgh---East-End,,40.4651681955371,-79.9426420967738
122,5564b63520404803003bc9ea,0050S00266000000,"Here Today, There Tomorrow",,Green--Screen--Infill,A-project-that-has-been-implemented-,2011,"Designed by Raedun Knusten, built by ecoDesigners Guild. ",,Lots to Love,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-5-26-5414--penn-ave-pittsburgh-5e2n0kxq.png | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-5-26-5414--penn-ave-pittsburgh-5e2l0kf7.png | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-5-26-5414--penn-ave-pittsburgh-5e2m0kq2.png,f,f,f,f,f,f,f,f,f,5414  PENN AVE PITTSBURGH,Pgh---East-End,,40.4645173872179,-79.9357156082067
123,5564cd4520404803003bca18,5564cd4520404803003bca17,,,,An-idea-for-a-lot,,,Mary Cassatt Garden ,GTECH Strategies,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-5-26-near-ramp-ml380k8j.jpg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-5-26-near-ramp-mk370k9w.png,t,t,t,t,t,f,f,f,f,Near Ramp,,,40.4496311574689,-80.0176146626473
124,5564ce34dff26d0300b9c557,5564ce34dff26d0300b9c556,,,,An-idea-for-a-lot,,,"The Mary Cassatt Garden project is an effort to improve a foot-worn trail and create a more beautiful welcome to the Northside and Allegheny West. To find out more about this project and others part of GTECH's ReClaim Northside program, follow this link: https://gtechstrategies.org/projects/reclaim-northside-ambassador-program-2014-2015/",GTECH Strategies,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-5-26-near-ramp-hqp0t69.jpg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-5-26-near-ramp-hpo0t57.png,t,t,t,t,t,f,f,f,f,Near Ramp,,,40.4496311574689,-80.0176280736923
125,5564e7ef20404803003bca46,0048F00138000000,Troy Hill Community Garden,A community garden with raised beds and a shed,Food-Garden,A-project-that-has-been-implemented-,2013,Troy Hill CDC,,James,mobile,,f,f,f,f,f,f,f,f,f,1905  LOOKOUT ST PITTSBURGH,Pgh---Northside,,40.468961650772,-79.9770672805773
126,5564eacf20404803003bca54,0047K00177000000,Spring Hill Gateway Garden,A mosaic mural that serves as a gateway garden for Spring Hill ,Public-Art,A-project-that-has-been-implemented-,2013,Spring Hill Civic League,,James,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-5-26-unknown-location-1h390k93.JPG,f,f,f,f,f,f,f,f,f,Unknown Location,Pgh---Northside,,40.4656802237115,-79.9918453979601
127,5564ec0620404803003bca56,0045A00193000000,New Hope Church Community Garden,A community garden along Shadeland Avenue ran by New Hope Church ,Food-Garden,A-project-that-has-been-implemented-,2014,New Hope Church ,,James,mobile,,f,f,f,f,f,f,f,f,f,2904  SHADELAND AVE PITTSBURGH,Pgh---Northside,,40.4708481930074,-80.0303003828693
128,5564ec0720404803003bca58,0045A00194000000,New Hope Church Community Garden,A community garden along Shadeland Avenue ran by New Hope Church ,Food-Garden,A-project-that-has-been-implemented-,2014,New Hope Church ,,James,mobile,,f,f,f,f,f,f,f,f,f,2906  SHADELAND AVE PITTSBURGH,Pgh---Northside,,40.4709012086998,-80.0303108880567
